# Zini     MH   logAge Mini        int_IMF         Mass   logL    logTe  logg  label   McoreTP C_O  period0  period1  period2  period3  period4  pmode  Mloss  tau1m   X   Y   Xc  Xn  Xo  Cexcess  Z 	 mbolmag  F435Wmag  F475Wmag  F555Wmag  F606Wmag  F625Wmag  F775Wmag  F814Wmag
0.00015547 -2.00000 9.00000 1.2999999523 2.5194498592    1.300  0.870  3.9764  4.539    1  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -2.51e-13      0.00 7.690e-01 2.309e-01 2.734e-05 7.476e-06 6.797e-05 -1.000 1.420e-04 2.594 2.816 2.797 2.774 2.766 2.757 2.738 2.744
0.00015547 -2.00000 9.00000 1.3300616741 2.5228023124    1.330  0.923  3.9865  4.537    1  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -2.59e-13      0.00 7.692e-01 2.306e-01 2.732e-05 7.470e-06 6.792e-05 -1.000 1.580e-04 2.462 2.709 2.696 2.681 2.677 2.672 2.662 2.668
0.00015547 -2.00000 9.00000 1.3500000238 2.5249313598    1.350  0.958  3.9932  4.535    1  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -2.65e-13      0.00 7.694e-01 2.305e-01 2.730e-05 7.466e-06 6.789e-05 -1.000 1.636e-04 2.375 2.640 2.631 2.621 2.619 2.617 2.612 2.619
0.00015547 -2.00000 9.00000 1.3684988022 2.5268430176    1.368  0.990  3.9993  4.533    1  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -2.68e-13      0.00 7.695e-01 2.303e-01 2.729e-05 7.463e-06 6.786e-05 -1.000 1.637e-04 2.294 2.579 2.573 2.567 2.567 2.567 2.566 2.573
0.00015547 -2.00000 9.00000 1.3999999762 2.5299650300    1.400  1.045  4.0096  4.529    1  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -2.74e-13      0.00 7.698e-01 2.301e-01 2.727e-05 7.457e-06 6.782e-05 -1.000 1.637e-04 2.157 2.476 2.476 2.477 2.480 2.482 2.488 2.496
0.00015547 -2.00000 9.00000 1.4246202707 2.5322948671    1.425  1.089  4.0175  4.525    1  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -2.76e-13      0.00 7.699e-01 2.299e-01 2.725e-05 7.453e-06 6.778e-05 -1.000 1.637e-04 2.048 2.398 2.402 2.407 2.412 2.417 2.428 2.436
0.00015547 -2.00000 9.00000 1.4500000477 2.5346015836    1.450  1.134  4.0258  4.520    1  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -2.79e-13      0.00 7.701e-01 2.297e-01 2.724e-05 7.449e-06 6.775e-05 -1.000 1.637e-04 1.934 2.317 2.326 2.335 2.342 2.348 2.363 2.372
0.00015547 -2.00000 9.00000 1.4513801336 2.5347243598    1.451  1.137  4.0262  4.520    1  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -2.78e-13      0.00 7.701e-01 2.297e-01 2.724e-05 7.449e-06 6.774e-05 -1.000 1.636e-04 1.928 2.313 2.321 2.331 2.338 2.344 2.360 2.369
0.00015547 -2.00000 9.00000 1.4758640528 2.5368586944    1.476  1.181  4.0341  4.514    1  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -2.76e-13      0.00 7.703e-01 2.296e-01 2.723e-05 7.446e-06 6.772e-05 -1.000 1.636e-04 1.817 2.234 2.247 2.260 2.269 2.277 2.296 2.306
0.00015547 -2.00000 9.00000 1.4982851744 2.5387430070    1.498  1.222  4.0411  4.508    1  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -2.74e-13      0.00 7.704e-01 2.295e-01 2.722e-05 7.444e-06 6.770e-05 -1.000 1.529e-04 1.714 2.162 2.178 2.194 2.204 2.214 2.236 2.246
0.00015547 -2.00000 9.00000 1.5000000000 2.5388844597    1.500  1.225  4.0416  4.507    1  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -2.74e-13      0.00 7.704e-01 2.295e-01 2.722e-05 7.444e-06 6.770e-05 -1.000 1.513e-04 1.706 2.156 2.172 2.189 2.199 2.209 2.232 2.242
0.00015547 -2.00000 9.00000 1.5107637644 2.5397639145    1.511  1.245  4.0448  4.503    1  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1  -2.7e-13      0.00 7.705e-01 2.294e-01 2.721e-05 7.442e-06 6.768e-05 -1.000 1.477e-04 1.658 2.122 2.139 2.157 2.168 2.178 2.202 2.213
0.00015547 -2.00000 9.00000 1.5365757942 2.5418152767    1.536  1.293  4.0516  4.490    1  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -2.61e-13      0.00 7.706e-01 2.292e-01 2.719e-05 7.438e-06 6.765e-05 -1.000 1.522e-04 1.539 2.033 2.054 2.075 2.086 2.098 2.125 2.136
0.00015547 -2.00000 9.00000 1.5499999523 2.5428511323    1.550  1.317  4.0545  4.481    1  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -2.58e-13      0.00 7.707e-01 2.291e-01 2.719e-05 7.437e-06 6.763e-05 -1.000 1.637e-04 1.476 1.984 2.006 2.028 2.040 2.053 2.081 2.092
0.00015547 -2.00000 9.00000 1.5609369278 2.5436799385    1.561  1.337  4.0567  4.473    1  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -2.48e-13      0.00 7.708e-01 2.290e-01 2.719e-05 7.436e-06 6.762e-05 -1.000 1.637e-04 1.426 1.944 1.967 1.990 2.003 2.015 2.045 2.055
0.00015547 -2.00000 9.00000 1.5839605331 2.5453817309    1.584  1.379  4.0602  4.451    1  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -2.31e-13      0.00 7.709e-01 2.290e-01 2.718e-05 7.434e-06 6.761e-05 -1.000 1.636e-04 1.322 1.855 1.880 1.904 1.917 1.931 1.961 1.972
0.00015547 -2.00000 9.00000 1.6000000238 2.5465340628    1.600  1.409  4.0616  4.431    1  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -2.21e-13      0.00 7.709e-01 2.289e-01 2.717e-05 7.433e-06 6.760e-05 -1.000 1.636e-04 1.248 1.787 1.813 1.838 1.851 1.865 1.896 1.907
0.00015547 -2.00000 9.00000 1.6136956215 2.5474971792    1.613  1.434  4.0622  4.412    1  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -3.59e-18      0.00 7.709e-01 2.289e-01 2.717e-05 7.432e-06 6.760e-05 -1.000 1.636e-04 1.184 1.727 1.753 1.779 1.792 1.806 1.837 1.848
0.00015547 -2.00000 9.00000 1.6332690716 2.5488414528    1.633  1.471  4.0620  4.380    1  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -5.78e-25      0.00 7.709e-01 2.289e-01 2.717e-05 7.432e-06 6.760e-05 -1.000 1.636e-04 1.092 1.633 1.659 1.686 1.699 1.713 1.744 1.754
